uniqueid,guess_number,word,guess,condition,trial,time_elapsed,init_entropy,post_entropy,init_w_remaining,post_w_remaining,expected_ent_reduction,random_ent_reduction,max_ent_reduction,min_ent_reduction,quantile_ent_reduction,quantile_ent_reduction_h,quantile_ent_reduction_l,true_ent_reduction,eff_samples
debug2PXoX:debugELaic,7,sugar,sugar,TIME,5,44.071999999999996,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug3SM6o:debugIYBTx,1,sugar,stair,GUESS,0,30.491999999999997,9.538495049095683,2.750109706723984,12972,24,4.809158483530986,3.906976917387475,5.231617712442179,1.3660879614055332,0.9738,0.974,0.9736,6.788385342371699,23
debug3SM6o:debugIYBTx,2,sugar,satyr,GUESS,0,28.487,2.750109706723984,2.0288789010552257,24,12,0.8335368159545795,1.3852785843530488,2.463091826978117,0.0,0.09476209516193523,0.09676129548180727,0.09276289484206318,0.7212308056687582,2
debug3SM6o:debugIYBTx,3,sugar,swear,GUESS,0,102.96799999999999,2.0288789010552257,1.1754632647333045,12,4,0.8766364750846252,1.078164343183642,1.9433287194581896,0.0,0.3472,0.3496,0.3448,0.8534156363219212,2
debug3SM6o:debugIYBTx,4,sugar,shear,GUESS,0,40.996,1.1754632647333045,1.1754632647333045,4,4,0.0,0.6886257308586157,1.1754632647333045,0.0,0.123,0.246,0.0,0.0,3
debug3SM6o:debugIYBTx,5,sugar,sugar,GUESS,0,241.838,1.1754632647333045,0.0,4,1,0.9998513755426126,0.6809320481965888,1.1754632647333045,0.0,0.6053999999999999,0.7212,0.4896,1.1754632647333045,4
debug3SM6o:debugIYBTx,1,grind,iotas,GUESS,1,18.703,9.538495049095683,5.080667329251669,12972,755,4.734071953795128,3.813517361371412,5.082032860862986,1.3128838334783437,0.9740103958416634,0.9740103958416634,0.9740103958416634,4.457827719844015,37
debug3SM6o:debugIYBTx,2,grind,price,GUESS,1,21.851,5.080667329251669,1.948951259073815,755,17,3.445295571581903,2.3662735989911896,4.03638076967333,0.0,0.9498200719712115,0.9500199920031988,0.9496201519392243,3.1317160701778537,17
debug3SM6o:debugIYBTx,3,grind,frill,GUESS,1,63.942,1.948951259073815,1.227118080863639,17,9,0.719815575936593,0.7670389655148899,1.914729264516693,0.0,0.5485611510791367,0.5491606714628298,0.5479616306954437,0.7218331782101759,2
debug3SM6o:debugIYBTx,4,grind,drink,GUESS,1,59.638000000000005,1.227118080863639,0.0,9,1,1.1988602941601754,0.4453170500185527,1.2259595409004247,0.0,0.9783999999999999,0.9796,0.9772,1.227118080863639,84
debug3SM6o:debugIYBTx,5,grind,bring,GUESS,1,21.205,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug3SM6o:debugIYBTx,6,grind,grind,GUESS,1,57.363,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug3SM6o:debugIYBTx,1,snore,iotas,GUESS,2,18.085,9.538495049095683,3.719230932175625,12972,144,4.713303478242869,3.8898814121467002,5.046868074415332,1.527523839892171,0.9756195043964828,0.9756195043964828,0.9756195043964828,5.819264116920058,30
debug3SM6o:debugIYBTx,2,snore,spell,GUESS,2,56.477,3.719230932175625,1.5253248994805904,144,21,2.681445780954766,1.7433987538773348,3.315043739820072,0.0,0.9310275889644143,0.9312275089964014,0.9308276689324271,2.193906032695035,18
debug3SM6o:debugIYBTx,3,snore,shore,GUESS,2,68.643,1.5253248994805904,0.11863204993127302,21,4,1.3961976114652934,0.6413000737734106,1.496625924092371,0.0,0.977,0.9772,0.9768,1.4066928495493174,43
debug3SM6o:debugIYBTx,4,snore,score,GUESS,2,14.724,0.11863204993127302,0.9787078451383999,4,3,0.10511465007997313,0.03275089192881936,0.11863204993127303,0.0,0.8672,0.9296,0.8048,-0.860075795207127,16
debug3SM6o:debugIYBTx,5,snore,swore,GUESS,2,24.031,0.9787078451383999,0.24879274923081052,3,2,0.9000690895339859,0.2801211847554926,0.9787078451383999,0.0,0.9300279888044782,0.958016793282687,0.9020391843262695,0.7299150959075894,14
debug3SM6o:debugIYBTx,6,snore,snore,GUESS,2,42.608000000000004,0.24879274923081052,0.0,2,1,0.2487927492308105,0.0865452586288705,0.2487927492308105,0.0,0.8260695721711315,1.0,0.652139144342263,0.24879274923081052,44
debug3SM6o:debugIYBTx,1,early,stair,GUESS,3,47.677,9.538495049095683,5.145690986703361,12972,392,4.883404604905424,3.938312329338948,5.293366542588466,1.4738889532410997,0.9862,0.9864,0.986,4.392804062392322,51
debug3SM6o:debugIYBTx,2,early,reach,GUESS,3,39.354,5.145690986703361,3.039095191420649,392,82,2.8071431649827114,2.4291667634780776,4.021478628372078,0.0,0.6958,0.696,0.6956,2.1065957952827117,3
debug3SM6o:debugIYBTx,3,early,bread,GUESS,3,132.179,3.039095191420649,1.5697812122531507,82,25,1.9620560836784708,1.4522188601337866,2.727964065182994,0.0,0.7982,0.7984,0.798,1.4693139791674985,5
debug3SM6o:debugIYBTx,4,early,arear,GUESS,3,79.675,1.5697812122531507,1.0898188394419923,25,20,0.617109964322082,0.7329324609232443,1.5631392464203249,0.0,0.28848460615753696,0.29388244702119154,0.28308676529388244,0.4799623728111584,2
debug3SM6o:debugIYBTx,5,early,glare,GUESS,3,394.931,1.0898188394419923,0.0,20,1,1.0811409546171435,0.45043722890750215,1.0848243207053607,0.0,0.9932027189124351,0.9932027189124351,0.9932027189124351,1.0898188394419923,38
debug3SM6o:debugIYBTx,6,early,flare,GUESS,3,14.155999999999999,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug3SM6o:debugIYBTx,7,early,larva,GUESS,3,581.3480000000001,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug3SM6o:debugIYBTx,8,early,early,GUESS,3,210.577,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug3SM6o:debugIYBTx,1,shaft,stair,GUESS,4,21.62,9.538495049095683,2.4342040663465596,12972,23,4.8619444633217626,3.812308742074525,5.159187032051529,1.448716486986305,0.989,0.9892,0.9888,7.104290982749124,79
debug3SM6o:debugIYBTx,2,shaft,spate,GUESS,4,34.986,2.4342040663465596,1.496985144664355,23,6,1.7424687346886176,1.2782892885417487,2.3507163486660225,0.0,0.7764,0.7768,0.776,0.9372189216822047,4
debug3SM6o:debugIYBTx,3,shaft,scant,GUESS,4,132.325,1.496985144664355,0.7977111523615463,6,4,0.8449191562299356,0.6064134572813601,1.4969851446643545,0.0,0.6387445021991204,0.6473410635745702,0.6301479408236705,0.6992739923028086,3
debug3SM6o:debugIYBTx,4,shaft,shalt,GUESS,4,301.837,0.7977111523615463,0.02056738164717323,4,2,0.7817640941519354,0.24805838043942158,0.7977111523615461,0.0,0.9262,0.946,0.9064,0.7771437707143731,24
debug3SM6o:debugIYBTx,5,shaft,shaft,GUESS,4,58.034,0.02056738164717323,0.0,2,1,0.02056738164717323,0.0034306392587484945,0.02056738164717323,0.0,0.9166000000000001,1.0,0.8332,0.02056738164717323,45
debug3SM6o:debugIYBTx,1,smile,iotas,GUESS,5,19.7,9.538495049095683,2.9688297760075506,12972,216,4.5878019829043595,3.8571277711925402,4.954099736236205,1.449926805510751,0.9392243102758896,0.9392243102758896,0.9392243102758896,6.569665273088132,21
debug3SM6o:debugIYBTx,2,smile,silly,GUESS,5,66.964,2.9688297760075506,1.4676534123569123,216,7,1.648917834294009,1.7065110035982616,2.630607734498567,0.008397042214156648,0.4194,0.4196,0.4192,1.5011763636506383,2
debug3SM6o:debugIYBTx,3,smile,spill,GUESS,5,55.56,1.4676534123569123,0.010545824484780801,7,2,1.4003410177351006,0.6903281419155745,1.4562166476857397,0.0,0.93,0.9532,0.9068,1.4571075878721316,45
debug3SM6o:debugIYBTx,4,smile,smile,GUESS,5,318.51599999999996,0.010545824484780801,0.0,2,1,0.0105458244847808,0.0021682215140709318,0.0105458244847808,0.0,0.8972,1.0,0.7944,0.010545824484780801,60
debug4Vclp:debugqDIh8,1,glare,adieu,GUESS,0,24.005,9.538495049095683,6.007748236818404,12972,684,4.160614290944023,3.839813214928152,4.993410066492182,1.0164811900540638,0.7070343725019984,0.7070343725019984,0.7070343725019984,3.530746812277279,3
debug4Vclp:debugqDIh8,2,glare,steak,GUESS,0,4.504,6.007748236818404,4.3151485327974,684,185,3.3056228050395595,2.777320831221452,4.582209525359754,0.0,0.7262,0.7264,0.726,1.6925997040210046,3
debug4Vclp:debugqDIh8,3,glare,cream,GUESS,0,32.533,4.3151485327974,2.3105008273753276,185,48,2.4207147403524187,2.041390514995942,3.876100986717178,0.0,0.6649999999999999,0.6652,0.6648,2.004647705422072,2
debug4Vclp:debugqDIh8,4,glare,pears,GUESS,0,54.92100000000001,2.3105008273753276,1.2489741101784777,48,4,1.214142262142126,1.2252618243645739,2.28602155614249,0.0,0.4856057576969212,0.4858056777289084,0.485405837664934,1.0615267171968499,2
debug4Vclp:debugqDIh8,5,glare,glare,GUESS,0,32.223,1.2489741101784777,0.0,4,1,1.1622580465461214,0.2850474255972609,1.2489741101784777,0.0,0.9474210315873651,0.9640143942423031,0.9308276689324271,1.2489741101784777,44
debug4Vclp:debugqDIh8,1,snore,adieu,GUESS,1,2.9810000000000003,9.538495049095683,5.978184362026292,12972,1138,4.395898337481077,3.88359147121117,5.045194831552573,1.3569933195785908,0.8301358912869704,0.8301358912869704,0.8301358912869704,3.560310687069391,6
debug4Vclp:debugqDIh8,2,snore,shoes,GUESS,1,16.702,5.978184362026292,1.937071982331682,1138,22,3.5496231729531122,2.7667318210082548,4.812913808521128,0.0,0.8194722111155538,0.819672131147541,0.8192722910835666,4.04111237969461,6
debug4Vclp:debugqDIh8,3,snore,stole,GUESS,1,47.269,1.937071982331682,1.7499891496465032,22,10,0.9822731281190535,0.8297502505845907,1.78978422171222,0.0,0.6313474610155937,0.6341463414634146,0.6285485805677729,0.18708283268517878,3
debug4Vclp:debugqDIh8,4,snore,swore,GUESS,1,42.571999999999996,1.7499891496465032,0.11150031879754829,10,4,1.0265883155611362,0.681479929534301,1.743036644364339,0.0,0.7961630695443644,0.8037569944044765,0.7885691446842525,1.638488830848955,3
debug4Vclp:debugqDIh8,5,snore,spore,GUESS,1,8.459,0.11150031879754829,0.041930937257918396,4,3,0.06992118889522393,0.03504047677983304,0.11150031879754828,0.0,0.7454036770583533,0.7873701039168665,0.7034372501998402,0.0695693815396299,4
debug4Vclp:debugqDIh8,6,snore,score,GUESS,1,13.704,0.041930937257918396,0.24879274923081052,3,2,0.040834462760792424,0.015922770142927204,0.041930937257918396,0.0,0.8652538984406237,0.9316273490603758,0.7988804478208716,-0.2068618119728921,11
debug4Vclp:debugqDIh8,7,snore,snore,GUESS,1,7.273,0.24879274923081052,0.0,2,1,0.2487927492308105,0.08495362168856943,0.2487927492308105,0.0,0.8292682926829269,1.0,0.6585365853658537,0.24879274923081052,25
debug4Vclp:debugqDIh8,1,tired,adieu,GUESS,2,6.862,9.538495049095683,2.9291991314481325,12972,121,4.316791065800591,3.8564243176403266,5.086482877402904,1.2550018210775133,0.8052778888444622,0.8052778888444622,0.8052778888444622,6.60929591764755,5
debug4Vclp:debugqDIh8,2,tired,diver,GUESS,2,66.55199999999999,2.9291991314481325,2.401786812661956,121,11,2.048285855448058,1.2301753150380985,2.337026261601379,0.0,0.9638,0.964,0.9636,0.5274123187861766,22
debug4Vclp:debugqDIh8,3,tired,rider,GUESS,2,11.433,2.401786812661956,2.0673194140660502,11,6,0.6620579909784727,0.8041584804321453,2.3302434905642775,0.0,0.326,0.3284,0.3236,0.3344673985959057,3
debug4Vclp:debugqDIh8,4,tired,tired,GUESS,2,31.285999999999998,2.0673194140660502,0.0,6,1,0.9072169888839676,0.5034124857563377,2.0190187852061845,0.0,0.7478,0.7912,0.7044,2.0673194140660502,6
debug4Vclp:debugqDIh8,1,adult,adieu,GUESS,3,2.89,9.538495049095683,0.005605158124782101,12972,4,4.131895947765762,3.803090969537139,5.168706194159971,1.2535733218518765,0.6829268292682927,0.6829268292682927,0.6829268292682927,9.532889890970901,3
debug4Vclp:debugqDIh8,2,adult,adult,GUESS,3,6.559,0.005605158124782101,0.0,4,1,0.005605158124782101,0.003840498562545006,0.005605158124782101,0.0,0.9057999999999999,1.0,0.8116,0.005605158124782101,45
debug4Vclp:debugqDIh8,1,sugar,adieu,GUESS,4,2.7739999999999996,9.538495049095683,3.759551765240454,12972,363,4.3463302795581855,3.874518654968814,5.06763551286407,1.4555238424462185,0.8164734106357457,0.8164734106357457,0.8164734106357457,5.778943283855229,6
debug4Vclp:debugqDIh8,2,sugar,fraud,GUESS,4,26.436999999999998,3.759551765240454,2.702075942145833,363,54,1.7016411269506302,1.981560516228639,3.207281283455424,0.0,0.27459999999999996,0.2748,0.2744,1.057475823094621,2
debug4Vclp:debugqDIh8,3,sugar,broad,GUESS,4,224.52900000000002,2.702075942145833,1.5970346414293095,54,22,1.0907629499794196,1.4206928857939856,2.571707281097343,0.0,0.309,0.3092,0.3088,1.1050413007165236,2
debug4Vclp:debugqDIh8,4,sugar,straw,GUESS,4,47.549,1.5970346414293095,0.0,22,1,1.4057197184762786,0.9315025370534517,1.5584818906306441,0.0,0.9338264694122351,0.9340263894442223,0.9336265493802479,1.5970346414293095,15
debug4Vclp:debugqDIh8,5,sugar,sonar,GUESS,4,41.17100000000001,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug4Vclp:debugqDIh8,6,sugar,sugar,GUESS,4,68.618,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug4Vclp:debugqDIh8,1,adapt,adieu,GUESS,5,1.5530000000000002,9.538495049095683,1.1732617055114325,12972,13,4.370804357913113,3.8522237031509374,5.08920302678821,1.2752692592883128,0.8346,0.8348,0.8344,8.36523334358425,7
debug4Vclp:debugqDIh8,2,adapt,admit,GUESS,5,63.453,1.1732617055114325,0.8853512256402742,13,3,0.2649264747435761,0.5512446992178489,1.1655355325952856,0.0,0.4062,0.4068,0.4056,0.28791047987115825,2
debug4Vclp:debugqDIh8,3,adapt,adopt,GUESS,5,16.24,0.8853512256402742,0.0,3,1,0.8853512256402742,0.3665163596623739,0.8853512256402742,0.0,0.9064,1.0,0.8128,0.8853512256402742,24
debug4Vclp:debugqDIh8,4,adapt,adapt,GUESS,5,8.443,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug5RyzX:debugj7ObN,1,smile,decor,TIME,0,4.763,9.538495049095683,6.420863250999088,12972,1247,3.9542834907708047,3.8361279236453143,5.140270175637225,1.4193823786455644,0.5494,0.5496,0.5492,3.1176317980965953,2
debug5RyzX:debugj7ObN,2,smile,never,TIME,0,13.337,6.420863250999088,5.006217357050093,1247,478,1.8037644598047269,2.995612863421156,4.774815510263113,0.0,0.09580000000000001,0.096,0.0956,1.414645893948995,2
debug5RyzX:debugj7ObN,3,smile,audio,TIME,0,24.926,5.006217357050093,2.72499231503912,478,66,2.7500884422472986,2.6010574500864774,4.428408066567031,0.0,0.5266,0.5268,0.5264,2.281225042010973,3
debug5RyzX:debugj7ObN,4,smile,about,TIME,0,11.720999999999998,2.72499231503912,0.83393186279604,66,28,1.2850034376630013,1.5255137004848973,2.6952878819099526,0.0,0.39840000000000003,0.3988,0.398,1.8910604522430798,2
debug5RyzX:debugj7ObN,5,smile,slice,TIME,0,7.409,0.83393186279604,0.021073592014414718,28,3,0.7263544343604086,0.43995959955374153,0.8264113393129646,0.0,0.9491999999999999,0.9496,0.9488,0.8128582707816253,18
debug5RyzX:debugj7ObN,6,smile,stile,TIME,0,94.147,0.021073592014414718,0.021073592014414718,3,3,0.0,0.004761006711761663,0.021073592014414718,0.0,0.33346661335465816,0.6669332267093163,0.0,0.0,2
debug5RyzX:debugj7ObN,7,smile,spile,TIME,0,5.824,0.021073592014414718,0.010545824484780801,3,2,0.010537398133116983,0.0047196052151061325,0.021073592014414718,0.0,0.7658936425429829,0.861655337864854,0.6701319472211116,0.010527767529633917,4
debug5RyzX:debugj7ObN,8,smile,swile,TIME,0,17.225,0.010545824484780801,0.0,2,1,0.0105458244847808,0.002116754854602143,0.0105458244847808,0.0,0.8996401439424231,1.0,0.7992802878848461,0.010545824484780801,39
debug5RyzX:debugj7ObN,9,smile,smile,TIME,0,14.165999999999999,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug5RyzX:debugj7ObN,1,adapt,slice,TIME,1,4.575,9.538495049095683,5.887286316463968,12972,1302,4.444851682679666,3.7917344272666464,5.013101838618173,1.4374094115524378,0.9117999999999999,0.912,0.9116,3.651208732631715,12
debug5RyzX:debugj7ObN,2,adapt,audio,TIME,1,9.179,5.887286316463968,0.3989823908480943,1302,8,3.6291636716212436,2.758611543928279,4.5789404186503235,0.0,0.8326,0.8328,0.8324,5.488303925615874,6
debug5RyzX:debugj7ObN,3,adapt,trace,TIME,1,12.045,0.3989823908480943,0.0,8,1,0.3975424448095164,0.26500020354655923,0.39858792328132087,0.0,0.977608956417433,0.9836065573770492,0.9716113554578168,0.3989823908480943,63
debug5RyzX:debugj7ObN,4,adapt,about,TIME,1,7.7379999999999995,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug5RyzX:debugj7ObN,5,adapt,adapt,TIME,1,57.316,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug5RyzX:debugj7ObN,1,sugar,slice,TIME,2,3.0060000000000002,9.538495049095683,5.085046894105261,12972,437,4.577528111203564,3.792879169496872,5.106516862687494,1.5345557610549718,0.941,0.9412,0.9408,4.453448154990422,16
debug5RyzX:debugj7ObN,2,sugar,canoe,TIME,2,2.8139999999999996,5.085046894105261,3.450550126584976,437,103,2.3261866946866485,2.365999642784161,3.987243491612421,0.0,0.4542,0.4544,0.454,1.634496767520285,2
debug5RyzX:debugj7ObN,3,sugar,about,TIME,2,2.799,3.450550126584976,1.5722519518680855,103,10,1.699761683350023,1.267899562347963,2.9354100450634784,0.0,0.7242,0.7244,0.724,1.8782981747168905,3
debug5RyzX:debugj7ObN,4,sugar,spaul,TIME,2,29.308000000000003,1.5722519518680855,1.1913764467229253,10,9,0.519984278568658,0.7253790686705062,1.5607687659274085,0.0,0.3280687724910036,0.34106357457017195,0.31507397041183527,0.3808755051451602,2
debug5RyzX:debugj7ObN,5,sugar,shaul,TIME,2,5.032,1.1913764467229253,1.0844790124416146,9,7,0.122656280511917,0.6009644629849549,1.1889927652202337,0.0,0.2920831667333067,0.30667732906837264,0.2774890043982407,0.10689743428131071,2
debug5RyzX:debugj7ObN,6,sugar,saucy,TIME,2,9.852,1.0844790124416146,0.18210369823574274,7,4,0.8637618295872385,0.5757109146866689,1.0844790124416146,0.0,0.492203118752499,0.5049980007996802,0.47940823670531785,0.9023753142058719,4
debug5RyzX:debugj7ObN,7,sugar,staun,TIME,2,14.154000000000002,0.18210369823574274,0.18210369823574274,4,4,0.0,0.09337911769258464,0.18210369823574274,0.0,0.15733706517393042,0.31467413034786085,0.0,0.0,2
debug5RyzX:debugj7ObN,8,sugar,sauba,TIME,2,15.005999999999998,0.18210369823574274,0.014178986278144455,4,2,0.16447097352460838,0.09647467319403702,0.18210369823574274,0.0,0.5971611355457818,0.6177528988404638,0.5765693722510996,0.16792471195759828,5
debug5RyzX:debugj7ObN,9,sugar,sault,TIME,2,18.149,0.014178986278144455,0.014178986278144455,2,2,0.0,0.006599096372555035,0.014178986278144455,0.0,0.26729308276689323,0.5345861655337865,0.0,0.0,14
debug5RyzX:debugj7ObN,10,sugar,saunt,TIME,2,5.002,0.014178986278144455,0.014178986278144455,2,2,0.0,0.006706813581385402,0.014178986278144455,0.0,0.26349460215913634,0.5269892043182727,0.0,0.0,11
debug5RyzX:debugj7ObN,11,sugar,saute,TIME,2,4.768,0.014178986278144455,0.014178986278144455,2,2,0.0,0.0066954749278243094,0.014178986278144455,0.0,0.26389444222311076,0.5277888844462215,0.0,0.0,2
debug5RyzX:debugj7ObN,12,sugar,scaud,TIME,2,4.58,0.014178986278144455,0.014178986278144455,2,2,0.0,0.006599096372555035,0.014178986278144455,0.0,0.26729308276689323,0.5345861655337865,0.0,0.0,3
debug5RyzX:debugj7ObN,13,sugar,scaur,TIME,2,6.104,0.014178986278144455,0.0,2,1,0.014178986278144455,0.006491379163724671,0.014178986278144455,0.0,0.7710915633746501,1.0,0.5421831267493002,0.014178986278144455,13
debug5RyzX:debugj7ObN,14,sugar,sugar,TIME,2,12.845999999999998,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug5RyzX:debugj7ObN,1,early,about,TIME,3,3.25,9.538495049095683,7.3151251418050975,12972,2266,3.81706744157328,3.859678263389202,5.060900679394757,1.4349414367641875,0.429,0.4292,0.4288,2.2233699072905857,2
debug5RyzX:debugj7ObN,2,early,canoe,TIME,3,2.6310000000000002,7.3151251418050975,3.8618683055675147,2266,278,3.7815300226296826,3.2402303599024136,4.882894454917337,0.0,0.737,0.7372,0.7368,3.453256836237583,3
debug5RyzX:debugj7ObN,3,early,slice,TIME,3,5.334,3.8618683055675147,1.1898796624475776,278,35,1.9718536020584454,1.5147552634544286,3.109118592120466,0.0,0.7274,0.728,0.7268,2.671988643119937,3
debug5RyzX:debugj7ObN,4,early,seals,TIME,3,23.079,1.1898796624475776,0.0,35,1,0.8206461422357129,0.5103131815696857,1.148399775920917,0.0,0.5818,0.586,0.5776,1.1898796624475776,4
debug5RyzX:debugj7ObN,5,early,barge,TIME,3,49.058,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug5RyzX:debugj7ObN,6,early,early,TIME,3,48.538000000000004,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug5RyzX:debugj7ObN,1,hairy,alert,TIME,4,3.792,9.538495049095683,3.6050165540265837,12972,154,4.674907894045918,3.856051730618029,5.129640229445815,1.4991960342199548,0.955,0.9552,0.9548,5.9334784950690995,23
debug5RyzX:debugj7ObN,2,hairy,canoe,TIME,4,3.4530000000000003,3.6050165540265837,2.9440558431921136,154,48,2.2309786323695335,1.756529947253775,2.909342802395263,0.0,0.8214,0.8216,0.8212,0.6609607108344702,5
debug5RyzX:debugj7ObN,3,hairy,slice,TIME,4,3.878,2.9440558431921136,1.4472404092201485,48,6,1.4859163335713461,1.0444786947957418,2.6290331452712983,0.0,0.7652,0.7664,0.764,1.496815433971965,4
debug5RyzX:debugj7ObN,4,hairy,glare,TIME,4,9.227,1.4472404092201485,1.4472404092201485,6,6,0.0,0.3417049963770649,1.4433808926164036,0.0,0.24,0.48,0.0,0.0,2
debug5RyzX:debugj7ObN,5,hairy,bairn,TIME,4,41.995,1.4472404092201485,1.4472404092201485,6,6,0.0,0.34946974486673077,1.4433808926164036,0.0,0.23930427828868453,0.47860855657736906,0.0,0.0,2
debug5RyzX:debugj7ObN,6,hairy,fairy,TIME,4,29.531999999999996,1.4472404092201485,0.9046372321299999,6,3,0.7135070107016742,0.3529939788919564,1.4433808926164036,0.0,0.677,0.6808,0.6732,0.5426031770901486,5
debug5RyzX:debugj7ObN,7,hairy,dairy,TIME,4,3.778,0.9046372321299999,0.007992788625846568,3,2,0.8991643366904579,0.2831638815984622,0.9046372321299999,0.0,0.766,0.8464,0.6856,0.8966444435041534,14
debug5RyzX:debugj7ObN,8,hairy,lairy,TIME,4,12.277000000000001,0.007992788625846568,0.007992788625846568,2,2,0.0,0.0016170935804391703,0.00799278862584657,0.0,0.3988404638144742,0.7976809276289484,0.0,0.0,2
debug5RyzX:debugj7ObN,9,hairy,rainy,TIME,4,16.202,0.007992788625846568,0.007992788625846568,2,2,0.0,0.001696989508326481,0.00799278862584657,0.0,0.3938424630147941,0.7876849260295882,0.0,0.0,2
debug5RyzX:debugj7ObN,10,hairy,vairy,TIME,4,9.754,0.007992788625846568,0.0,2,1,0.00799278862584657,0.0016011143948617078,0.00799278862584657,0.0,0.8998400639744102,1.0,0.7996801279488205,0.007992788625846568,24
debug5RyzX:debugj7ObN,11,hairy,hairy,TIME,4,13.206,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug5RyzX:debugj7ObN,1,grind,canoe,TIME,5,1.8940000000000001,9.538495049095683,3.978718086686725,12972,206,4.414150792723718,3.8664690666840302,5.098536170340314,1.556313986276967,0.8578,0.858,0.8576,5.559776962408958,6
debug5RyzX:debugj7ObN,2,grind,slice,TIME,5,2.693,3.978718086686725,2.331392112993093,206,27,2.4068468383557735,2.0223246022079415,3.6641345734713684,0.0,0.6926,0.6928,0.6924,1.6473259736936323,3
debug5RyzX:debugj7ObN,3,grind,about,TIME,5,5.715,2.331392112993093,1.2678965690302497,27,12,1.7029671633315815,1.063817506576791,2.269758544935378,0.0,0.8917999999999999,0.892,0.8916,1.063495543962843,7
debug5RyzX:debugj7ObN,4,grind,fairy,TIME,5,6.275,1.2678965690302497,0.4555244666560428,12,5,0.8605872064116806,0.5578921106230066,1.2624559887032045,0.0,0.6932,0.7,0.6864,0.812372102374207,3
debug5RyzX:debugj7ObN,5,grind,brain,TIME,5,39.978,0.4555244666560428,0.4555244666560428,5,5,0.0,0.1380402932706287,0.4555244666560428,0.0,0.23570571771291485,0.4714114354258297,0.0,0.0,3
debug5RyzX:debugj7ObN,6,grind,mirin,TIME,5,30.06,0.4555244666560428,0.4555244666560428,5,5,0.0,0.13685739526508497,0.4555244666560428,0.0,0.23581135091926458,0.47162270183852917,0.0,0.0,2
debug5RyzX:debugj7ObN,7,grind,drink,TIME,5,5.609,0.4555244666560428,0.0,5,1,0.45338365986992657,0.14218741371319252,0.4555244666560428,0.0,0.9762000000000001,0.9932,0.9592,0.4555244666560428,35
debug5RyzX:debugj7ObN,8,grind,grind,TIME,5,93.704,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug5S3HR:debugAVr5b,1,smile,train,TIME,0,2.845,9.538495049095683,5.095833217110077,12972,735,4.5351115528972,3.8906420633364935,4.9007655079012435,1.7377839274385494,0.941,0.9412,0.9408,4.442661831985606,18
debug5S3HR:debugAVr5b,2,smile,spins,TIME,0,4.209,5.095833217110077,2.5101270969384735,735,32,2.096090694394054,2.4637677765137562,4.118809229830118,0.0,0.29548180727708917,0.29548180727708917,0.29548180727708917,2.585706120171604,2
debug5S3HR:debugAVr5b,3,smile,stick,TIME,0,3.4939999999999998,2.5101270969384735,1.697614824708612,32,23,1.3636746404377849,1.0815252820623864,2.385136345651871,0.0,0.6802,0.6844,0.676,0.8125122722298614,2
debug5S3HR:debugAVr5b,4,smile,slime,TIME,0,9.322000000000001,1.697614824708612,0.0,23,1,1.6407329860946098,0.6842690334463989,1.6508726935396876,0.0,0.9988004798080767,0.9992003198720512,0.9984006397441023,1.697614824708612,43
debug5S3HR:debugAVr5b,5,smile,smile,TIME,0,2.863,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1
debug5S3HR:debugAVr5b,1,draft,trade,TIME,1,2.17,9.538495049095683,0.009333497013756728,12972,3,4.736464634012457,3.745779628770888,4.907202189608922,1.134857806368979,0.987,0.9872,0.9868,9.529161552081927,71
debug5S3HR:debugAVr5b,2,draft,draft,TIME,1,10.344000000000001,0.009333497013756728,0.0,3,1,0.00933349701375673,0.004070227049506444,0.00933349701375673,0.0,0.9264,1.0,0.8528,0.009333497013756728,64
